targets	tree	gene	Rho	N	P	p.adj	direction
vl	extsub	HOG10819	0.08860736777502529	61	0.4043955651266186	0.8824165049970167	up
vl	extsub	HOG10822	-0.145531755777651	57	0.18607755102102858	0.8497776738799564	down
vl	extsub	HOG10824	-0.11696172546303338	61	0.2710657256687855	0.8533196298019604	down
vl	extsub	HOG10827	0.011799872090079811	57	0.9146213878996874	0.9819506391026592	up
vl	extsub	HOG10828	-0.12050602017403439	61	0.2568098638611724	0.8533196298019604	down
vl	extsub	HOG10829	0.08440836351129065	37	0.540500461024072	0.9121965087340681	up
vl	extsub	HOG10831	NA	NA	NA	NA	NA
vl	extsub	HOG10835	-0.0921516624860263	61	0.38586062235791413	0.8824165049970167	down
vl	extsub	HOG10837	-0.1694260404771642	47	0.16373435432459216	0.8497776738799564	down
vl	extsub	HOG1083	NA	NA	NA	NA	NA
vl	extsub	HOG10846	-0.14531608315104147	61	0.17149164222952806	0.8497776738799564	down
vl	extsub	HOG10855	-0.24931919733558855	55	0.026165407141420984	0.7695736346789653	down
vl	extsub	HOG1085	NA	NA	NA	NA	NA
vl	extsub	HOG10861	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG10862	0	57	1	1	up
vl	extsub	HOG10863	0.11191069806615828	59	0.30062298819690664	0.8533196298019604	up
vl	extsub	HOG10866	-0.15949326199504552	61	0.13339849493400785	0.8497776738799564	down
vl	extsub	HOG1086	NA	NA	NA	NA	NA
vl	extsub	HOG10871	NA	NA	NA	NA	NA
vl	extsub	HOG10872	0.18278747350805852	59	0.09090163951783407	0.8462814608632159	up
vl	extsub	HOG10873	-0.19024818671246907	59	0.07846425426556773	0.8298379531126444	down
vl	extsub	HOG1087	0.07927845200140841	45	0.5241104762317295	0.9104295066549373	up
vl	extsub	HOG10881	0.02835435768800809	61	0.7896116519230303	0.9617344793092372	up
vl	extsub	HOG10883	0.010632884133003034	61	0.9203001829411458	0.9819506391026592	up
vl	extsub	HOG10884	-0.0932589150551319	59	0.3883673584627566	0.8824165049970167	down
vl	extsub	HOG10885	-0.09569595719702731	61	0.36785400347160596	0.8796045517693843	down
vl	extsub	HOG10886	0.010632884133003034	61	0.9203001829411458	0.9819506391026592	up
vl	extsub	HOG10889	NA	NA	NA	NA	NA
vl	extsub	HOG10891	0.20556909323805866	61	0.05306294636546537	0.7966358015525591	up
vl	extsub	HOG10892	-0.014921426408821102	59	0.8902300549434975	0.9758031753047817	down
vl	extsub	HOG10897	0.16276517197939594	53	0.1544086513619311	0.8497776738799564	up
vl	extsub	HOG10899	-0.07443018893102124	61	0.48368427081617243	0.9019697548233759	down
vl	extsub	HOG10900	0.12908035155914152	49	0.2782429072384045	0.8533196298019604	up
vl	extsub	HOG10902	-0.012465959866779426	55	0.9114677450040534	0.9819506391026592	down
vl	extsub	HOG10908	-0.19253338343199186	45	0.12185032911402743	0.8497776738799564	down
vl	extsub	HOG10909	-0.035442947110010115	61	0.7387427965353055	0.9535422544617007	down
vl	extsub	HOG1090	0.06950480468569159	49	0.5593277219593561	0.920571675456712	up
vl	extsub	HOG10910	-0.11131573579846797	31	0.46235873008959283	0.8981975310823236	down
vl	extsub	HOG10911	0.07943406249793325	49	0.5046149330064933	0.9019697548233759	up
vl	extsub	HOG10916	0.07361570542987923	45	0.5541717358884045	0.9189748250513504	up
vl	extsub	HOG10918	NA	NA	NA	NA	NA
vl	extsub	HOG10919	-0.1099764675536459	53	0.3359238131517358	0.8687231631193169	down
vl	extsub	HOG1091	0.029842852817642204	59	0.7825279247400674	0.9617344793092372	up
vl	extsub	HOG10920	0.08952855845292662	59	0.4076259477027808	0.8824165049970167	up
vl	extsub	HOG10923	-0.14921426408821103	59	0.16754627748861722	0.8497776738799564	down
vl	extsub	HOG10926	0.08506307306402427	61	0.4234531246369951	0.8824165049970167	up
vl	extsub	HOG1092	0.17721473555005057	61	0.09539647629855073	0.8497776738799564	up
vl	extsub	HOG10931	-0.10278454661902933	61	0.3334419871695805	0.8687231631193169	down
vl	extsub	HOG10932	0.07443018893102124	61	0.48368427081617243	0.9019697548233759	up
vl	extsub	HOG10934	-0.321131285256646	53	0.0049576713569224	0.5126628409414326	down
vl	extsub	HOG10936	-0.05316442066501517	61	0.6168793360668248	0.9252490155211508	down
vl	extsub	HOG10938	NA	NA	NA	NA	NA
vl	extsub	HOG10942	NA	NA	NA	NA	NA
vl	extsub	HOG10943	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG10948	-0.04607583124301315	61	0.6645976189673743	0.9374712465587589	down
vl	extsub	HOG10949	-0.1524046725730435	61	0.15153508439930308	0.8497776738799564	down
vl	extsub	HOG10952	-0.06293265114709233	57	0.5674619817373963	0.920571675456712	down
vl	extsub	HOG10953	0.008310639911186284	55	0.9409109772278318	0.9837258848247808	up
vl	extsub	HOG10954	0.07460713204410552	59	0.490152960415825	0.9019697548233759	up
vl	extsub	HOG10957	NA	NA	NA	NA	NA
vl	extsub	HOG1095	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG10960	-0.14531608315104147	61	0.17149164222952806	0.8497776738799564	down
vl	extsub	HOG10962	-0.20911338794905968	61	0.04909563894454146	0.7953168183439702	down
vl	extsub	HOG10966	-0.10071962825954245	59	0.35154922591175014	0.8757170234728322	down
vl	extsub	HOG10969	-0.03959152831931252	53	0.729034489538804	0.9535422544617007	down
vl	extsub	HOG10971	-0.10589127529822763	47	0.384088249473852	0.8824165049970167	down
vl	extsub	HOG10976	0.0035442947110010115	61	0.9733939926191759	0.9865277968740805	up
vl	extsub	HOG10977	0.20202479852705765	61	0.057294620885734115	0.8013805649488805	up
vl	extsub	HOG10978	-0.05222499243087386	59	0.6290631518148919	0.9327939544785839	down
vl	extsub	HOG1097	NA	NA	NA	NA	NA
vl	extsub	HOG10980	0.017721473555005057	61	0.8675594153624533	0.9724551018392091	up
vl	extsub	HOG10988	-0.14886037786204248	61	0.1612803418007505	0.8497776738799564	down
vl	extsub	HOG10989	0.04607583124301315	61	0.6645976189673743	0.9374712465587589	up
vl	extsub	HOG10994	-0.08206784524851607	59	0.44780941868403057	0.8948066074671832	down
vl	extsub	HOG10996	-0.01865178301102638	59	0.8630315773055417	0.9724551018392091	down
vl	extsub	HOG10998	-0.18075903026105158	61	0.08895327188243576	0.8423798383136109	down
vl	extsub	HOG10999	-0.0921516624860263	61	0.38586062235791413	0.8824165049970167	down
vl	extsub	HOG11001	-0.03959152831931252	53	0.729034489538804	0.9535422544617007	down
vl	extsub	HOG11002	-0.04399058702145836	53	0.7003113729368904	0.9517167702316973	down
vl	extsub	HOG11005	0.08358211534077088	53	0.4645896155477253	0.8981975310823236	up
vl	extsub	HOG11010	0.03324255964474514	55	0.7668484756777447	0.9612873931784358	up
vl	extsub	HOG11011	-0.13024317114517095	45	0.2953135235535324	0.8533196298019604	down
vl	extsub	HOG11012	0.0921516624860263	61	0.38586062235791413	0.8824165049970167	up
vl	extsub	HOG11014	-0.03324255964474514	55	0.7668484756777447	0.9612873931784358	down
vl	extsub	HOG11018	0.08310639911186285	55	0.45854228625511434	0.8981975310823236	up
vl	extsub	HOG11019	NA	NA	NA	NA	NA
vl	extsub	HOG11020	NA	NA	NA	NA	NA
vl	extsub	HOG11021	0.02481006297700708	61	0.8154018422869038	0.9678893587345072	up
vl	extsub	HOG11022	NA	NA	NA	NA	NA
vl	extsub	HOG11023	-0.027533034876852894	57	0.8024639332364419	0.9678893587345072	down
vl	extsub	HOG11025	0.0637973047980182	61	0.5482839227232152	0.9121965087340681	up
vl	extsub	HOG11026	0.05316442066501517	61	0.6168793360668248	0.9252490155211508	up
vl	extsub	HOG11027	0.17012614612804855	61	0.10940136674391907	0.8497776738799564	up
vl	extsub	HOG11032	0.13468319901803844	61	0.2050226794013077	0.8533196298019604	up
vl	extsub	HOG11034	0.041033922624258035	59	0.7042898335132705	0.9517167702316973	up
vl	extsub	HOG11035	-0.12050602017403439	61	0.2568098638611724	0.8533196298019604	down
vl	extsub	HOG11037	-0.19666453483466353	57	0.07396105258098759	0.8298379531126444	down
vl	extsub	HOG11038	0.05316442066501517	61	0.6168793360668248	0.9252490155211508	up
vl	extsub	HOG11042	-0.11564105466836354	59	0.2847986670450497	0.8533196298019604	down
vl	extsub	HOG11043	0.007673487591935514	37	0.9556274127119335	0.9865277968740805	up
vl	extsub	HOG11046	0.08860736777502529	61	0.4043955651266186	0.8824165049970167	up
vl	extsub	HOG11050	-0.1865178301102638	59	0.08449793972392947	0.8423798383136109	down
vl	extsub	HOG11051	0.15733162786773083	57	0.15286534855446365	0.8497776738799564	up
vl	extsub	HOG11052	0.280056016805602	51	0.016309171877754967	0.7144175930244759	up
vl	extsub	HOG11058	-0.10444998486174772	59	0.33399825582199794	0.8687231631193169	down
vl	extsub	HOG11061	NA	NA	NA	NA	NA
vl	extsub	HOG11062	0.20202479852705765	61	0.057294620885734115	0.8013805649488805	up
vl	extsub	HOG11065	-0.14921426408821103	59	0.16754627748861722	0.8497776738799564	down
vl	extsub	HOG11067	0.12193201159749138	57	0.2679267666839418	0.8533196298019604	up
vl	extsub	HOG1106	-0.1099764675536459	53	0.3359238131517358	0.8687231631193169	down
vl	extsub	HOG11077	-0.06598588053218754	53	0.5637028616507731	0.920571675456712	down
vl	extsub	HOG11080	-0.0637973047980182	61	0.5482839227232152	0.9121965087340681	down
vl	extsub	HOG11081	0.04838964572360419	53	0.6720105956808478	0.9440999016897776	up
vl	extsub	HOG11082	0.16519820926111736	57	0.1333665417926821	0.8497776738799564	up
vl	extsub	HOG11083	-0.02835435768800809	61	0.7896116519230303	0.9617344793092372	down
vl	extsub	HOG11085	-0.14177178844004046	61	0.1821793790660869	0.8497776738799564	down
vl	extsub	HOG11093	NA	NA	NA	NA	NA
vl	extsub	HOG11094	NA	NA	NA	NA	NA
vl	extsub	HOG11095	-0.11937141127056881	59	0.26954763815516597	0.8533196298019604	down
vl	extsub	HOG11096	-0.0783374886463108	59	0.46871658244620706	0.8985547012672358	down
vl	extsub	HOG11097	0.01865178301102638	59	0.8630315773055417	0.9724551018392091	up
vl	extsub	HOG11099	-0.09439897672063849	57	0.3910636479405157	0.8824165049970167	down
vl	extsub	HOG11104	NA	NA	NA	NA	NA
vl	extsub	HOG11111	-0.1275946095960364	61	0.22988031347145332	0.8533196298019604	down
vl	extsub	HOG11114	0.03267320196065356	51	0.7793054481711047	0.9617344793092372	up
vl	extsub	HOG11115	0.01865178301102638	59	0.8630315773055417	0.9724551018392091	up
vl	extsub	HOG11116	0.2451638773799954	55	0.02876549200988428	0.7695736346789653	up
vl	extsub	HOG11117	-0.07479575920067656	55	0.5046926853028988	0.9019697548233759	down
vl	extsub	HOG11121	-0.08860736777502529	61	0.4043955651266186	0.8824165049970167	down
vl	extsub	HOG11123	-0.03959152831931252	53	0.729034489538804	0.9535422544617007	down
vl	extsub	HOG11125	-0.07038493923433338	53	0.5379999350580288	0.9121965087340681	down
vl	extsub	HOG11126	-0.011799872090079811	57	0.9146213878996874	0.9819506391026592	down
vl	extsub	HOG11132	-0.11669000700233416	51	0.31692304473321276	0.8546673444459191	down
vl	extsub	HOG11134	-0.03357320941984748	59	0.7561583284149304	0.95887032358128	down
vl	extsub	HOG11135	-0.10226555811402503	57	0.35280399901787474	0.8757170234728322	down
vl	extsub	HOG11136	-0.1338923854009157	35	0.34577858615116025	0.8757170234728322	down
vl	extsub	HOG11138	0.05670871537601618	61	0.5935976334169444	0.92474201199293	up
vl	extsub	HOG11150	NA	NA	NA	NA	NA
vl	extsub	HOG11153	-0.16716423068154176	53	0.1435712008195907	0.8497776738799564	down
vl	extsub	HOG11155	0.22329056679306372	61	0.035626252982112465	0.7695736346789653	up
vl	extsub	HOG11158	0.18075903026105158	61	0.08895327188243576	0.8423798383136109	up
vl	extsub	HOG11159	-0.108180341463953	59	0.31702261883910604	0.8546673444459191	down
vl	extsub	HOG11161	NA	NA	NA	NA	NA
vl	extsub	HOG11164	0.30353505044806267	53	0.007911788680711473	0.539143537933019	up
vl	extsub	HOG11166	0.10987313604103136	61	0.301179227886229	0.8533196298019604	up
vl	extsub	HOG11168	-0.29772075572408496	61	0.00508566792200743	0.5126628409414326	down
vl	extsub	HOG11169	-0.041033922624258035	59	0.7042898335132705	0.9517167702316973	down
vl	extsub	HOG1116	NA	NA	NA	NA	NA
vl	extsub	HOG11170	0.15883691294734145	47	0.19169460205188804	0.8497776738799564	up
vl	extsub	HOG11174	-0.0637973047980182	61	0.5482839227232152	0.9121965087340681	down
vl	extsub	HOG11175	0.0560112033611204	51	0.6309540411841706	0.9327939544785839	up
vl	extsub	HOG11176	0.1566749772926216	59	0.14729913862267607	0.8497776738799564	up
vl	extsub	HOG11180	NA	NA	NA	NA	NA
vl	extsub	HOG11183	0.03734080224074693	51	0.7487740417065472	0.95887032358128	up
vl	extsub	HOG11184	-0.08151877835302326	61	0.4430262545390005	0.8925338441032591	down
vl	extsub	HOG11189	0.02481006297700708	61	0.8154018422869038	0.9678893587345072	up
vl	extsub	HOG11190	0.0035442947110010115	61	0.9733939926191759	0.9865277968740805	up
vl	extsub	HOG11191	0.08952855845292662	59	0.4076259477027808	0.8824165049970167	up
vl	extsub	HOG11194	-0.108180341463953	59	0.31702261883910604	0.8546673444459191	down
vl	extsub	HOG11195	0.18001516800698697	47	0.1389639853127834	0.8497776738799564	up
vl	extsub	HOG11196	-0.14959151840135312	55	0.18212234100949481	0.8497776738799564	down
vl	extsub	HOG11197	0.014177178844004046	61	0.8938711386490852	0.9758031753047817	up
vl	extsub	HOG11198	-0.12552411131335847	35	0.37675911781158195	0.8824165049970167	down
vl	extsub	HOG11199	-0.2331501112137293	53	0.04135321908975273	0.7780646650952753	down
vl	extsub	HOG1119	NA	NA	NA	NA	NA
vl	extsub	HOG11202	0.08506307306402427	61	0.4234531246369951	0.8824165049970167	up
vl	extsub	HOG11205	-0.1524046725730435	61	0.15153508439930308	0.8497776738799564	down
vl	extsub	HOG11206	NA	NA	NA	NA	NA
vl	extsub	HOG11207	0.10632884133003034	61	0.3170415020546738	0.8546673444459191	up
vl	extsub	HOG11208	-0.12586530229418466	57	0.2527950783955869	0.8533196298019604	down
vl	extsub	HOG11210	0.16413569049703214	59	0.12897804299196425	0.8497776738799564	up
vl	extsub	HOG11211	0.16658185141704754	61	0.11698904657737594	0.8497776738799564	up
vl	extsub	HOG11214	-0.1583661132772501	53	0.16585666034291	0.8497776738799564	down
vl	extsub	HOG11216	0.20846440692474333	57	0.05821631923386481	0.8013805649488805	up
vl	extsub	HOG11226	0.11696172546303338	61	0.2710657256687855	0.8533196298019604	up
vl	extsub	HOG11227	-0.09238023274506256	53	0.41892344094638306	0.8824165049970167	down
vl	extsub	HOG11228	-0.007088589422002023	61	0.9468175611581324	0.9837258848247808	down
vl	extsub	HOG11229	NA	NA	NA	NA	NA
vl	extsub	HOG1122	-0.05595534903307914	59	0.6047728544859002	0.9252490155211508	down
vl	extsub	HOG11231	0.04399058702145836	53	0.7003113729368904	0.9517167702316973	up
vl	extsub	HOG11234	-0.1099764675536459	53	0.3359238131517358	0.8687231631193169	down
vl	extsub	HOG11237	-0.3123792621297715	47	0.010239183060632791	0.6042946431319889	down
vl	extsub	HOG11238	-0.06882932894384795	47	0.5715621209861522	0.920795910240913	down
vl	extsub	HOG11239	NA	NA	NA	NA	NA
vl	extsub	HOG11240	-0.049863839467117706	55	0.6565007277753426	0.9374712465587589	down
vl	extsub	HOG11241	-0.1231736436600834	53	0.281158506002395	0.8533196298019604	down
vl	extsub	HOG11243	-0.08726171906745599	55	0.4363852310510106	0.8925338441032591	down
vl	extsub	HOG11246	0.048494635828668586	59	0.6537616390703052	0.9374712465587589	up
vl	extsub	HOG11248	0.07797448364202225	61	0.4631065561080204	0.8981975310823236	up
vl	extsub	HOG11249	-0.19247030401381632	35	0.17532581762086585	0.8497776738799564	down
vl	extsub	HOG11252	0.07797448364202225	61	0.4631065561080204	0.8981975310823236	up
vl	extsub	HOG11263	0.20235670029870845	53	0.07663708967773063	0.8298379531126444	up
vl	extsub	HOG11266	0.22813086040820968	57	0.03819546800859637	0.769653865364172	up
vl	extsub	HOG11273	-0.03357320941984748	59	0.7561583284149304	0.95887032358128	down
vl	extsub	HOG11274	0.20889996972349545	59	0.053336852829139844	0.7966358015525591	up
vl	extsub	HOG11277	0.035442947110010115	61	0.7387427965353055	0.9535422544617007	up
vl	extsub	HOG11279	-0.14531608315104147	61	0.17149164222952806	0.8497776738799564	down
vl	extsub	HOG11280	-0.16658185141704754	61	0.11698904657737594	0.8497776738799564	down
vl	extsub	HOG11285	0.0035442947110010115	61	0.9733939926191759	0.9865277968740805	up
vl	extsub	HOG11286	NA	NA	NA	NA	NA
vl	extsub	HOG11287	NA	NA	NA	NA	NA
vl	extsub	HOG11288	-0.08259910463055868	57	0.452966402751067	0.8981975310823236	down
vl	extsub	HOG11289	-0.14548390748600576	59	0.1784225683488685	0.8497776738799564	down
vl	extsub	HOG11294	-0.10278454661902933	61	0.3334419871695805	0.8687231631193169	down
vl	extsub	HOG11295	0.1120224067222408	51	0.33666836761003865	0.8689488129255586	up
vl	extsub	HOG11296	0.07087677544190024	59	0.5121058010677998	0.9079439096167922	up
vl	extsub	HOG11299	-0.02481006297700708	61	0.8154018422869038	0.9678893587345072	down
vl	extsub	HOG11301	0	59	1	1	up
vl	extsub	HOG11302	-0.10557740885150006	53	0.3556110610952392	0.8764314369274911	down
vl	extsub	HOG11303	0.2729106927470779	61	0.010225948647617212	0.6042946431319889	up
vl	extsub	HOG11304	0.11191069806615828	59	0.30062298819690664	0.8533196298019604	up
vl	extsub	HOG11306	-0.25873351390307386	61	0.014904704507998658	0.6976902055462606	down
vl	extsub	HOG11308	0.10987313604103136	61	0.301179227886229	0.8533196298019604	up
vl	extsub	HOG11309	0.08506307306402427	61	0.4234531246369951	0.8824165049970167	up
vl	extsub	HOG11310	0.029087239689151997	55	0.7952978836076403	0.966167801993476	up
vl	extsub	HOG11311	-0.30215888477862735	59	0.00519373714548353	0.5126628409414326	down
vl	extsub	HOG11312	-0.0932589150551319	59	0.3883673584627566	0.8824165049970167	down
vl	extsub	HOG11313	NA	NA	NA	NA	NA
vl	extsub	HOG11315	0.13113890430703742	61	0.21719579080726412	0.8533196298019604	up
vl	extsub	HOG11317	0.10987313604103136	61	0.301179227886229	0.8533196298019604	up
vl	extsub	HOG11321	NA	NA	NA	NA	NA
vl	extsub	HOG11322	0.017721473555005057	61	0.8675594153624533	0.9724551018392091	up
vl	extsub	HOG11324	-0.16413569049703214	59	0.12897804299196425	0.8497776738799564	down
vl	extsub	HOG11325	0.10987313604103136	61	0.301179227886229	0.8533196298019604	up
vl	extsub	HOG11329	0.0037303566022052754	59	0.9724758284664149	0.9865277968740805	up
vl	extsub	HOG11333	-0.12683212447497938	59	0.2407511151130296	0.8533196298019604	down
vl	extsub	HOG11334	-0.16413569049703214	59	0.12897804299196425	0.8497776738799564	down
vl	extsub	HOG11337	-0.25164492448107184	61	0.017885378082811803	0.7144175930244759	down
vl	extsub	HOG1133	-0.24744407449058026	39	0.06508672649276678	0.8180451077682228	down
vl	extsub	HOG11342	-0.17721473555005057	61	0.09539647629855073	0.8497776738799564	down
vl	extsub	HOG11350	0.0921516624860263	61	0.38586062235791413	0.8824165049970167	up
vl	extsub	HOG11351	0.04607583124301315	61	0.6645976189673743	0.9374712465587589	up
vl	extsub	HOG11354	-0.058174479378303993	55	0.6038482460673436	0.9252490155211508	down
vl	extsub	HOG11355	-0.04476427922646331	59	0.6788452994243183	0.9454519048855403	down
vl	extsub	HOG11357	0.007088589422002023	61	0.9468175611581324	0.9837258848247808	up
vl	extsub	HOG11358	0.07460713204410552	59	0.490152960415825	0.9019697548233759	up
vl	extsub	HOG1135	0.01673654817511446	35	0.9061856157549283	0.9819506391026592	up
vl	extsub	HOG11365	0.02611249621543693	59	0.809149834631498	0.9678893587345072	up
vl	extsub	HOG11366	NA	NA	NA	NA	NA
vl	extsub	HOG11367	NA	NA	NA	NA	NA
vl	extsub	HOG11374	-0.14886037786204248	61	0.1612803418007505	0.8497776738799564	down
vl	extsub	HOG11378	-0.1559489672840445	61	0.14224493851159367	0.8497776738799564	down
vl	extsub	HOG11385	-0.17012614612804855	61	0.10940136674391907	0.8497776738799564	down
vl	extsub	HOG11386	NA	NA	NA	NA	NA
vl	extsub	HOG11390	NA	NA	NA	NA	NA
vl	extsub	HOG11391	0.17721473555005057	61	0.09539647629855073	0.8497776738799564	up
vl	extsub	HOG11393	-0.16803361008336118	51	0.14954135458461515	0.8497776738799564	down
vl	extsub	HOG11394	NA	NA	NA	NA	NA
vl	extsub	HOG11395	0.0921516624860263	61	0.38586062235791413	0.8824165049970167	up
vl	extsub	HOG11396	-0.08151877835302326	61	0.4430262545390005	0.8925338441032591	down
vl	extsub	HOG11406	NA	NA	NA	NA	NA
vl	extsub	HOG11408	NA	NA	NA	NA	NA
vl	extsub	HOG11410	0.06714641883969497	59	0.5345608020345052	0.9121965087340681	up
vl	extsub	HOG11416	-0.14886037786204248	61	0.1612803418007505	0.8497776738799564	down
